ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend,ctr,cvr,cpc,cpa,high_performer
enriched_ad_4103,campaign_014,Ashley Tempur-Pedic,,Shop Now,,,image,ecommerce,64307,1096,57,725.79,0.017043245680874553,0.05200729927007299,0.6622171532846715,12.733157894736841,0
enriched_ad_4104,campaign_007,Ashley let the light shine,,Shop Now,,,image,entertainment,52554,940,94,464.63,0.017886364501274878,0.1,0.4942872340425532,4.942872340425532,0
enriched_ad_4105,campaign_050,What Do I Do When I Lose My Health Plan?,Life Happens. Get Covered.,Learn More,,,image,healthcare,29589,456,18,584.5,0.015411132515461827,0.039473684210526314,1.281798245614035,32.47222222222222,0
enriched_ad_4106,campaign_044,LAYENA BRAGGING RIGHTS COME IN EVERY BAG OF PURINA® LAYENAⓇ LAYER FEED,Strong hens & eggs for you to show off start with feeding Purina.,Try Now>,,,image,ecommerce,85254,1105,113,1062.62,0.01296126867947545,0.10226244343891402,0.9616470588235293,9.40371681415929,0
enriched_ad_4107,campaign_036,Discover Logitech Lift,Vertical Ergonomic Mouse for natural handshake position and day-long comfort.,Learn More,,,image,ecommerce,44264,731,73,430.29,0.01651454906922104,0.09986320109439124,0.5886320109439125,5.894383561643836,0
enriched_ad_4108,campaign_001,Anniversary Sale - Save Big on Holland America Line,Enjoy an exclusive anniversary sale with up to 45% off. Book your dream vacation aboard the luxurious Holland America Line and experience onboard credit along with reduced deposit options.,Book Now,,,image,ecommerce,68953,1257,71,886.83,0.018229808710280918,0.056483691328560064,0.7055131264916468,12.49056338028169,0
enriched_ad_4109,campaign_026,FIND NEW ROADS™,,Shop Chevrolet,,,image,automotive,42935,674,25,865.2,0.01569814836380575,0.037091988130563795,1.283679525222552,34.608000000000004,0
enriched_ad_4110,campaign_050,Get Verizon Mobile for Microsoft Teams,Integrate all mobile calling with Teams and move calls seamlessly across all devices with your number.,,,,image,ecommerce,48670,662,65,536.08,0.013601808095335935,0.09818731117824774,0.8097885196374623,8.247384615384616,0
enriched_ad_4111,campaign_002,Oracle NetSuite - Achieve Success with KPIs,"Discover the power of Oracle NetSuite and drive your company's success. With our comprehensive checklists, you can easily track Key Performance Indicators (KPIs) to ensure you're on top of every aspect that matters.",Download eBook,,,image,ecommerce,74315,1536,148,1013.55,0.0206687748099307,0.09635416666666667,0.6598632812499999,6.84831081081081,1
enriched_ad_4112,campaign_047,Donate Pet Food,One of the many ways you can be a helper in your community. Learn more PetsAndPeopleTogether.org ad The Humane Society Council Of The Mid-Atlantic Region.,Learn More,,,image,ecommerce,25624,269,23,375.67,0.01049797065251327,0.08550185873605948,1.3965427509293682,16.333478260869565,0
enriched_ad_4113,campaign_044,New York Botanical Garden Tickets Available,Get tickets for the New York Botanical Garden's summer season running from May 27 to September 17. Experience beautiful gardens and works by Ebony G. Patterson.,GET TICKETS NOW,,,image,entertainment,69821,1116,166,473.32,0.015983729823405565,0.14874551971326164,0.4241218637992831,2.8513253012048194,0
enriched_ad_4114,campaign_039,Discover Expert-Led Sessions,Dive into relevant topics with our experts through engaging webinars that you can listen to live or access on demand.,Explore Webinars Now!,facebook,,video,education,28449,562,84,232.41,0.019754648669549017,0.1494661921708185,0.4135409252669039,2.766785714285714,0
enriched_ad_4115,campaign_008,Get More Logitech,From IPad Combo Touch Now for iPad Pro and iPad (10th Gen),SHOP NOW,,,image,ecommerce,20423,221,17,330.82,0.010821133036282623,0.07692307692307693,1.4969230769230768,19.46,0
enriched_ad_4116,campaign_003,Shop Rugs,,,,,image,ecommerce,46753,751,39,615.2,0.016063140333240647,0.05193075898801598,0.8191744340878829,15.774358974358975,0
enriched_ad_4117,campaign_033,Insurance for Visitors to the US,"Get Quote
2
VisitorPLANS.com
INSURANCE THAT TRAVELS WITH YOU
authority on insurance plans for visitors in the USA. Visit us at www.visitorplans.com or call us directly.",Visit VisitorPLANS.com,,,image,ecommerce,91535,1887,166,930.23,0.02061506527557765,0.08797032326444092,0.49296767355590887,5.603795180722892,1
enriched_ad_4118,campaign_021,Adopt US Kids,Listen to the new podcast for heartwarming adoption stories and advice from experts.,Learn More,,,image,ecommerce,20926,225,13,268.64,0.010752174328586448,0.057777777777777775,1.1939555555555554,20.664615384615384,0
enriched_ad_4119,campaign_010,"Airfare Credit for Santorini, Greece",Book by May 24th. For up to free drinks included in your trip.,Book Now,,,image,travel,61608,1261,101,985.0,0.020468121023243736,0.08009516256938938,0.7811260904044409,9.752475247524753,1
enriched_ad_4120,campaign_007,Discover the Distinct Value of CIMERLIⓇ>>,"CIMERLI is a registered trademark of Coherus BioSciences, Inc. All rights reserved.",,,,image,ecommerce,29759,548,30,411.86,0.018414597264693033,0.05474452554744526,0.7515693430656935,13.728666666666667,0
enriched_ad_4121,campaign_032,OCTAVIA E. BUTLER'S PARABLE OF THE SOWER,"JUN 28 - JUL 1, WED-SAT at Strathmore Theatre",BUY STRATHMORE TICKETS,,,image,entertainment,99712,1751,290,777.06,0.017560574454428754,0.16561964591661907,0.44378069674471726,2.67951724137931,0
enriched_ad_4122,campaign_038,The Game,Rule astra A30 wireless XBOX/PS/Switch/ PC/MOBILE+ Shop Now G Logitech,Shop Now,,,image,ecommerce,60045,760,72,640.13,0.012657173786326921,0.09473684210526316,0.8422763157894737,8.890694444444444,0
enriched_ad_4123,campaign_017,A NEW WAY TO PLAY THE CLOUD XBOX GEForce,Now available in the cloud for Xbox and GEFORCE with Logitech handheld gaming experience.,Shop Now,,,video,ecommerce,97604,2279,150,1601.17,0.02334945289127495,0.06581834137779728,0.7025756910925846,10.674466666666667,1
enriched_ad_4124,campaign_043,Logitech A New Way to Play the Cloud,A NEW WAY TO PLAY THE CLOUD XBOX K GEFORCE NOW Si H CLOUD GAMING HANDHELD SHOP NOW,SHOP NOW,,,video,entertainment,47429,1055,135,284.85,0.022243774905648443,0.12796208530805686,0.27,2.1100000000000003,1
enriched_ad_4125,campaign_003,Relax In Your Retreat,,Shop Bedroom →→ ASHLEY,,,image,ecommerce,27588,540,31,321.93,0.019573727707699,0.05740740740740741,0.5961666666666667,10.38483870967742,0
enriched_ad_4126,campaign_041,New Pet Expert Tackle Tough,PetExpert Tackle TOUGH. Pet Odors 24/7. Learn More About VetV.,Learn More,,,image,ecommerce,56066,788,71,593.47,0.014054863910391324,0.0901015228426396,0.7531345177664975,8.358732394366198,0
enriched_ad_4127,campaign_040,Oracle NetSuite - 50 KPI Checklists,Drive Your Company's Success with Oracle's comprehensive KPIs.,Download eBook,,,image,ecommerce,24137,499,33,302.03,0.020673654555247133,0.06613226452905811,0.6052705410821643,9.152424242424242,1
enriched_ad_4128,campaign_012,Create Your Personal Price Plan™,"Prices vary by state. Options selected by customer, availability and eligibility may vary.",Learn more,,,image,ecommerce,62899,900,48,839.27,0.014308653555700409,0.05333333333333334,0.9325222222222223,17.484791666666666,0
enriched_ad_4129,campaign_011,Memorial Day Sale,up to 50% off spotlight deals shop now,Shop Now,,,image,ecommerce,98682,1179,92,1003.1,0.011947467623274761,0.07803223070398643,0.8508057675996608,10.903260869565218,0
enriched_ad_4130,campaign_018,Oracles NetSuite - CFO's Ultimate Tool,"NetSuite is designed to help you, the CFO, improve your Key Performance Indicators (KPIs) and streamline business processes. With Oracle NetSuite, you'll have access to a comprehensive suite of tools that can transform how financial data drives decision-making in real-time.",Download Guide,facebook,,image,ecommerce,34657,470,45,487.43,0.013561473872522146,0.09574468085106383,1.0370851063829787,10.831777777777777,0
enriched_ad_4131,campaign_035,Ashley Update Your Space,,Shop Now,,,image,ecommerce,72708,1498,108,731.33,0.02060295978434285,0.07209612817089453,0.4882042723631509,6.771574074074074,1
enriched_ad_4132,campaign_029,UP TO SAVE $500,*Select adjustable mattress sets only. Lesser savings may apply. Learn more at TempurPedic.com.,TEMPUR-PEDIC SHOP NOW,,,image,ecommerce,85573,1585,130,864.85,0.01852219742208407,0.08201892744479496,0.5456466876971608,6.652692307692308,0
enriched_ad_4133,campaign_038,"Ashley Final Touches, First Impressions Shop Home Decor",,,,,image,ecommerce,72623,1149,70,1126.44,0.015821433980970218,0.060922541340295906,0.9803655352480418,16.092000000000002,0
enriched_ad_4134,campaign_004,Experience the TALON 1000s HONDA,,,,,image,automotive,81193,1287,38,1788.12,0.015851120170458043,0.029526029526029528,1.3893706293706294,47.05578947368421,0
enriched_ad_4135,campaign_033,Delta MD SkinCare UV Clear Broad Spectrum SPF 46,"Trusted by Dermatologists. Gate 20, www.onco.com/pacial_sunscreen",,,,image,ecommerce,95621,1789,172,1583.73,0.018709279342403864,0.09614309670206819,0.885259921743991,9.207732558139535,0
enriched_ad_4136,campaign_001,Talk with Me About Mental Health,Reach out to a friend about mental health. Learn more SEIZE THE AWKWARD Amen Se JED.,,,,image,healthcare,73726,798,53,1481.69,0.010823861324363183,0.06641604010025062,1.8567543859649123,27.956415094339622,0
enriched_ad_4137,campaign_013,Ashley - Relax In Your Retreat Shop Bedroom,,Shop Now,,,image,ecommerce,74364,834,44,1254.1,0.011215104082620622,0.05275779376498801,1.5037170263788968,28.502272727272725,0
enriched_ad_4138,campaign_017,Sharing Old Stories and A Coca-Cola,,Learn More,,,image,entertainment,43781,1002,139,302.95,0.02288664032342797,0.13872255489021956,0.3023453093812375,2.1794964028776977,1
enriched_ad_4139,campaign_036,How to create a lasting legacy as CFO,"Learn how you can establish yourself in the corporate world by becoming an influential Chief Financial Officer (CFO). Discover strategies and insights that will help build your reputation, ensure financial stability for companies you're involved with, or even start up new ventures. Download our comp",Download eBook,,,image,education,65061,1180,138,728.36,0.018136825440740228,0.11694915254237288,0.6172542372881356,5.277971014492754,0
enriched_ad_4140,campaign_042,"CARLISLE Ford","NATIONALS JUNE 2-4 CARLISLE PA FAIRGROUNDS WORLD'S LARGEST ALL-FORD SHOW & SWAP MEET SPECTATOR TICKETS BUY NOW AND SAVE! LEARN MORE",Learn More,facebook,,image,ecommerce,61826,942,59,713.25,0.015236308349238184,0.06263269639065817,0.7571656050955414,12.088983050847459,0
enriched_ad_4141,campaign_023,"CARLISLE Ford","NATIONALS JUNE 2-40 CARLISLE PA FAIRGROUNDS WORLD'S LARGEST ALL-FORD SHOW & SWAP MEET SPECTATOR TICKETS BUY NOW AND SAVE! LEARN MORE",Learn More,facebook,,image,ecommerce,37995,604,38,672.77,0.015896828530069747,0.06291390728476821,1.1138576158940396,17.704473684210527,0
enriched_ad_4142,campaign_012,Just About Everything®,FOR GUNSMITHING,Shop Now,,,image,ecommerce,30099,629,35,332.91,0.02089770424266587,0.05564387917329094,0.5292686804451511,9.511714285714286,1
enriched_ad_4143,campaign_038,S&P 500 Weekly SM,C'boe Tuesday and Thursday Options Now Available Learn More,,,,image,finance,74477,854,23,2314.97,0.011466627280905514,0.026932084309133488,2.7107377049180323,100.65086956521738,0
enriched_ad_4144,campaign_027,Turn daydreams into dream homes,with a down payment as low as 3%. Learn more TRUIST Restrictions fortal Mortgage,,,,image,real_estate,33707,314,6,869.16,0.009315572433025781,0.01910828025477707,2.768025477707006,144.85999999999999,0
enriched_ad_4145,campaign_035,On and Off the Road,,,,,image,automotive,50645,588,16,1076.92,0.01161022805805114,0.027210884353741496,1.8314965986394558,67.3075,0
enriched_ad_4146,campaign_027,MOVED AND LOST HEALTH COVERAGE?,"WHEN LIFE CHANGES, GET COVERED.",Learn More,,,image,healthcare,94677,1636,108,1869.19,0.017279803965060153,0.06601466992665037,1.142536674816626,17.307314814814816,0
enriched_ad_4147,campaign_011,Get iPad 9th Gen,50% OFF for your business With 24 monthly bill credits when you add a line. Get offer T-TABLETS For Business,,,,image,ecommerce,76390,1356,69,1326.77,0.017751014530697735,0.05088495575221239,0.9784439528023599,19.22855072463768,0
enriched_ad_4148,campaign_008,"IGNARelief THIS DHUL-HIJJAH, DONATE TO A CAUSE",,VISIT ICNARELIEF.ORG,,,image,ecommerce,96075,1036,54,1106.84,0.010783242258652095,0.052123552123552123,1.0683783783783782,20.497037037037035,0
enriched_ad_4149,campaign_014,Executive Wharton Education Marketing Programs,Live Online and On Campus,> Apply Now >,,,image,education,43282,601,85,350.17,0.013885679959336445,0.14143094841930118,0.5826455906821963,4.11964705882353,0
enriched_ad_4150,campaign_031,Volvo XC40 Recharge,A car as versatile as you,Learn More,,,image,automotive,69820,832,15,1628.11,0.011916356344886851,0.018028846153846152,1.9568629807692306,108.54066666666667,0
enriched_ad_4151,campaign_001,Building a Brand with Bluehost,Bluehost makes building your online presence easy. Get started today!,Get Started,,,image,ecommerce,32433,390,30,574.34,0.012024789566182591,0.07692307692307693,1.4726666666666668,19.14466666666667,0
enriched_ad_4152,campaign_021,Explore comprehensive patient support with CIMERLIⓇ,CIMERLIⓇ NOW HAS A PERMANENT Q-CODE: Q5128 Explore comprehensive patient support >>,,,,image,ecommerce,41298,829,77,471.57,0.02007361131289651,0.09288299155609167,0.5688419782870928,6.1242857142857146,1
enriched_ad_4153,campaign_025,Discover Lift - Vertical Ergonomic Mouse,Optimal 57° angle for day-long comfort. Discover the perfect ergonomic mouse designed to enhance your productivity and ensure maximum comfort during extended use.,Learn More,,,image,ecommerce,87692,1505,109,1255.23,0.017162340920494457,0.07242524916943521,0.8340398671096345,11.515871559633029,0
enriched_ad_4154,campaign_037,Anniversary Sale,"Up to ONBOARD, %$+150 credit. SALE 45%. & Reduced deposit*. Holland America Line.",Book Now,,,image,travel,95164,2036,167,1859.06,0.021394645033836323,0.08202357563850687,0.9130943025540275,11.132095808383234,1
enriched_ad_4155,campaign_037,Anniversary Sale,"Up to ONBOARD, %$+150 credit. SALE 45%. & Reduced Deposit* Holland America Line BOOK NOW.",Book Now,,,image,ecommerce,26080,457,44,459.78,0.017523006134969325,0.0962800875273523,1.0060831509846826,10.449545454545454,0
enriched_ad_4156,campaign_016,Create Your Personal Price Plan™,"State Farm offers personalized price plans tailored to your needs, with prices varying based on the specific requirements of each state. Options are selected by you; availability and eligibility may vary.",Learn more,,,image,ecommerce,65160,817,73,704.85,0.012538367096378147,0.08935128518971848,0.8627294981640147,9.655479452054795,0
enriched_ad_4157,campaign_042,"Ashley Final Touches, First Impressions Shop Home Decor",,,,,image,ecommerce,98110,1706,94,1039.9,0.017388645398022626,0.05509964830011723,0.6095545134818289,11.062765957446809,0
enriched_ad_4158,campaign_041,Find New Roads™,,Shop Chevrolet,,,image,automotive,65410,812,24,1257.17,0.012414003974927382,0.029556650246305417,1.5482389162561576,52.382083333333334,0
enriched_ad_4159,campaign_042,FIND NEW ROADS™,,Shop Chevrolet,,,image,automotive,48033,563,15,653.77,0.011721108404638478,0.02664298401420959,1.1612255772646536,43.584666666666664,0
enriched_ad_4160,campaign_042,CHASE O - Multifamily Lending,"#1 claim based on 2021 FDIC data
© 2023 JPMorgan Chase & Co. All rights reserved.
Visit jpmorgan.com/cb-disclaimer.
Secure financing.",,,,image,finance,40388,348,12,1294.1,0.008616420719025453,0.034482758620689655,3.71867816091954,107.84166666666665,0
enriched_ad_4161,campaign_021,PRO SALE - Get Started,,,,,image,education,23151,567,42,235.1,0.024491382661656083,0.07407407407407407,0.4146384479717813,5.597619047619047,1
enriched_ad_4162,campaign_032,Discover Expert-Led Webinars,Dive into relevant topics with our experienced presenters through both live and on-demand sessions.,Join Now!,facebook,,video,education,25346,667,101,166.17,0.02631578947368421,0.15142428785607195,0.24913043478260868,1.6452475247524752,1
enriched_ad_4163,campaign_027,Discover Expert-Led Webinars,"Dive into relevant topics with expert presenters, either live sessions for real-time engagement or on-demand content to fit your schedule. Listen and learn at your convenience.",Explore Webinars Now!,facebook,,video,education,55488,925,79,439.14,0.01667027104959631,0.08540540540540541,0.47474594594594594,5.5587341772151895,0
enriched_ad_4164,campaign_048,Twinspires $200 WITH CODE BET200 SIGN-UP BONUS,,Sign Up,,,image,ecommerce,84845,1050,80,1231.43,0.012375508279804348,0.0761904761904762,1.1727904761904762,15.392875,0
enriched_ad_4165,campaign_049,UNC Kenan-Flagger Business School Master of Accounting,Get your questions answered! Sign up for an informative webinar delivered by our admissions and career experts. FIND AN UPCOMING WEBINAR.,,,,video,education,79592,1905,174,665.66,0.023934566288069153,0.09133858267716535,0.34942782152230967,3.825632183908046,1
